Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,EmailMessageId,ActivityOriginType,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,CompletedDateTime
00T4R0000564DV9UAM,00Q4R00001LNdRvUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,3rd leaf.. only 25 acres,,0,,1,1/8/2021 18:28,0054R00000ADW2rQAH,1/8/2021 18:28,0054R00000ADW2rQAH,1/8/2021 18:28,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:28
00T4R0000564DVSUA2,00Q4R00001LNdRuUAL,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:17,0054R00000ADW2rQAH,1/11/2021 20:13,0054R00000ADW2rQAH,1/11/2021 20:13,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:13
00T4R0000564DdDUAU,00Q4R00001LLonIUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,all set up,,0,,1,1/8/2021 18:35,0054R00000ARgTbQAL,1/8/2021 18:35,0054R00000ARgTbQAL,1/8/2021 18:35,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:35
00T4R0000564Dh9UAE,00Q4R00001LNdS6UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 18:40,0054R00000ADW2rQAH,1/8/2021 18:40,0054R00000ADW2rQAH,1/8/2021 18:40,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:40
00T4R0000564DhAUAU,00Q4R00001LNdS7UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,covered but sounded like they didnt know,,0,,1,1/8/2021 18:41,0054R00000ADW2rQAH,1/8/2021 18:41,0054R00000ADW2rQAH,1/8/2021 18:41,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:41
00T4R0000564DhDUAU,00Q4R00001LNdaEUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,wants remote access code,,0,,1,1/8/2021 18:48,0054R00000ADW2rQAH,1/8/2021 18:48,0054R00000ADW2rQAH,1/8/2021 18:48,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:48
00T4R0000564DhJUAU,00Q4R00001LNdS6UAL,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:40,0054R00000ADW2rQAH,1/11/2021 20:14,0054R00000ADW2rQAH,1/11/2021 20:14,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:14
00T4R0000564DhKUAU,00Q4R00001LNdTaUAL,000000000000000AAA,Call,1/14/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:46,0054R00000ADW2rQAH,1/14/2021 18:11,0054R00000ADW2rQAH,1/14/2021 18:11,0,,,,,,,1/14/2021 16:00,0,,0,,,,,,,,,,,1/14/2021 18:11
00T4R0000564DhLUAU,00Q4R00001LNdaDUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,duplicate,,0,,1,1/8/2021 18:47,0054R00000ADW2rQAH,1/8/2021 18:47,0054R00000ADW2rQAH,1/8/2021 18:47,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:47
00T4R0000564DhMUAU,00Q4R00001LNdaGUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,Answered no response,,0,,1,1/8/2021 18:51,0054R00000ADW2rQAH,1/8/2021 18:51,0054R00000ADW2rQAH,1/8/2021 18:51,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:51
00T4R0000564DiEUAU,00Q4R00001LNo2LUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,"17239 Louise Ave, Escalon CA - 100acres 15805 E HWY-120 Ripon, CA - 50acres",,0,,1,1/8/2021 18:51,0054R00000ARWr5QAH,1/8/2021 18:51,0054R00000ARWr5QAH,1/8/2021 18:51,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:51
00T4R0000564DigUAE,00Q4R00001LNdTZUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,covered with Beekman,,0,,1,1/8/2021 18:43,0054R00000ADW2rQAH,1/8/2021 18:43,0054R00000ADW2rQAH,1/8/2021 18:43,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:43
00T4R0000564Dn7UAE,00Q4R00001LNdaFUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA mailbox is full,,0,,1,1/8/2021 18:49,0054R00000ADW2rQAH,1/8/2021 18:49,0054R00000ADW2rQAH,1/8/2021 18:49,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:49
00T4R0000564Dn8UAE,00Q4R00001LNdZ4UAL,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:56,0054R00000ADW2rQAH,1/11/2021 20:14,0054R00000ADW2rQAH,1/11/2021 20:14,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:14
00T4R0000564DnMUAU,00Q4R00001LNdaFUAT,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,text,,0,,1,1/8/2021 18:50,0054R00000ADW2rQAH,1/11/2021 20:40,0054R00000ADW2rQAH,1/11/2021 20:40,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:40
00T4R0000564Do5UAE,00Q4R00001LNdaGUAT,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:51,0054R00000ADW2rQAH,1/11/2021 20:41,0054R00000ADW2rQAH,1/11/2021 20:41,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:41
00T4R0000564Dq6UAE,00Q4R00001LNdaIUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 18:55,0054R00000ADW2rQAH,1/8/2021 18:55,0054R00000ADW2rQAH,1/8/2021 18:55,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:55
00T4R0000564DqBUAU,00Q4R00001LNdaIUAT,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 18:55,0054R00000ADW2rQAH,1/11/2021 20:42,0054R00000ADW2rQAH,1/11/2021 20:42,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/11/2021 20:42
00T4R0000564DrsUAE,00Q4R00001LNo2LUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,"17239 Louise Ave, Escalon CA - 100acres (6th leaf NP/Monteray/Alrich) (2,400-2,500) 15805 E HWY-120 Ripon, CA - 50acres (30ac 4th NP/Bennet)(20ac 25+ NP)",,0,,1,1/8/2021 18:57,0054R00000ARWr5QAH,1/8/2021 18:57,0054R00000ARWr5QAH,1/8/2021 18:57,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 18:57
00T4R0000564Dx7UAE,00Q4R00001LNdadUAD,000000000000000AAA,Outbound Call - Answered,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,1/8/2021 19:04,0054R00000ARgTbQAL,1/8/2021 19:04,0054R00000ARgTbQAL,1/8/2021 19:04,0,,5,1,Outbound,Outbound Call - Answered,,,0,,0,,,,,,,,,,,1/8/2021 19:04
00T4R0000564Dz7UAE,00Q4R00001LNdaUUAT,000000000000000AAA,Outbound Call - Answered,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,1/8/2021 19:06,0054R00000ARgTbQAL,1/8/2021 19:06,0054R00000ARgTbQAL,1/8/2021 19:06,0,,5,49,Outbound,Outbound Call - Answered,,,0,,0,,,,,,,,,,,1/8/2021 19:06
00T4R0000564E6NUAU,00Q4R00001LNdTDUA1,000000000000000AAA,Outbound Call - Answered,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,1/8/2021 19:23,0054R00000ARgTbQAL,1/8/2021 19:23,0054R00000ARgTbQAL,1/8/2021 19:23,0,,5,5,Outbound,Outbound Call - Answered,,,0,,0,,,,,,,,,,,1/8/2021 19:23
00T4R0000564E7vUAE,00Q4R00001LLZTZUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,gg,,0,,1,1/8/2021 21:03,0054R00000ARWr5QAH,1/8/2021 21:03,0054R00000ARWr5QAH,1/8/2021 21:03,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 21:03
00T4R0000564EB8UAM,00Q4R00001LLpIsUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,not available,,0,,1,1/8/2021 19:42,0054R00000ADW2rQAH,1/8/2021 19:42,0054R00000ADW2rQAH,1/8/2021 19:42,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:42
00T4R0000564EB9UAM,00Q4R00001LLpHvUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,LM,,0,,1,1/8/2021 19:44,0054R00000ADW2rQAH,1/8/2021 19:44,0054R00000ADW2rQAH,1/8/2021 19:44,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:44
00T4R0000564ECcUAM,00Q4R00001LLpIlUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,spoke with. going to talk to his beekeeper.,,0,,1,1/8/2021 20:05,0054R00000ADW2rQAH,1/8/2021 20:05,0054R00000ADW2rQAH,1/8/2021 20:05,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:05
00T4R0000564EDXUA2,00Q4R00001LLpIDUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,LM,,0,,1,1/8/2021 19:38,0054R00000ADW2rQAH,1/8/2021 19:38,0054R00000ADW2rQAH,1/8/2021 19:38,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:38
00T4R0000564EE1UAM,00Q4R00001LLZNZUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 19:39,0054R00000ARWr5QAH,1/8/2021 19:39,0054R00000ARWr5QAH,1/8/2021 19:39,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:39
00T4R0000564EEGUA2,00Q4R00001LLpP4UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,not available,,0,,1,1/8/2021 19:40,0054R00000ADW2rQAH,1/8/2021 19:40,0054R00000ADW2rQAH,1/8/2021 19:40,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:40
00T4R0000564EF9UAM,00Q4R00001LLZNaUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,1000ac,,0,,1,1/8/2021 19:41,0054R00000ARWr5QAH,1/8/2021 19:41,0054R00000ARWr5QAH,1/8/2021 19:41,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:41
00T4R0000564EFAUA2,00Q4R00001LLZNdUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 19:59,0054R00000ARWr5QAH,1/8/2021 19:59,0054R00000ARWr5QAH,1/8/2021 19:59,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:59
00T4R0000564EFBUA2,00Q4R00001LLZNiUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,rings forever,,0,,1,1/8/2021 20:03,0054R00000ARWr5QAH,1/8/2021 20:03,0054R00000ARWr5QAH,1/8/2021 20:03,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:03
00T4R0000564EFOUA2,00Q4R00001LLpMcUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,LM,,0,,1,1/8/2021 19:41,0054R00000ADW2rQAH,1/8/2021 19:41,0054R00000ADW2rQAH,1/8/2021 19:41,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:41
00T4R0000564EFPUA2,00Q4R00001LLpH1UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,LM,,0,,1,1/8/2021 19:49,0054R00000ADW2rQAH,1/8/2021 19:49,0054R00000ADW2rQAH,1/8/2021 19:49,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:49
00T4R0000564EGHUA2,00Q4R00001LLpOtUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 19:43,0054R00000ADW2rQAH,1/8/2021 19:43,0054R00000ADW2rQAH,1/8/2021 19:43,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:43
00T4R0000564EKEUA2,00Q4R00001LLpDwUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,texted back in october 14 20,,0,,1,1/8/2021 19:51,0054R00000ADW2rQAH,1/8/2021 19:51,0054R00000ADW2rQAH,1/8/2021 19:51,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:51
00T4R0000564EKJUA2,00Q4R00001LLZNaUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,good call.,,0,,1,1/8/2021 19:51,0054R00000ARWr5QAH,1/8/2021 19:51,0054R00000ARWr5QAH,1/8/2021 19:51,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:51
00T4R0000564EKYUA2,00Q4R00001LLZNaUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,$205 for 8-avg,,0,,1,1/8/2021 19:51,0054R00000ARWr5QAH,1/8/2021 19:51,0054R00000ARWr5QAH,1/8/2021 19:51,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:51
00T4R0000564EMUUA2,00Q4R00001LLZNbUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 19:56,0054R00000ARWr5QAH,1/8/2021 19:56,0054R00000ARWr5QAH,1/8/2021 19:56,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:56
00T4R0000564ENiUAM,00Q4R00001LLpEgUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 20:03,0054R00000ADW2rQAH,1/8/2021 20:03,0054R00000ADW2rQAH,1/8/2021 20:03,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:03
00T4R0000564ENjUAM,00Q4R00001LLpNpUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 20:13,0054R00000ADW2rQAH,1/8/2021 20:13,0054R00000ADW2rQAH,1/8/2021 20:13,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:13
00T4R0000564ENkUAM,00Q4R00001LNda0UAD,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,vociemail,,0,,1,1/8/2021 20:14,0054R00000ARgTbQAL,1/8/2021 20:14,0054R00000ARgTbQAL,1/8/2021 20:14,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:14
00T4R0000564EO1UAM,00Q4R00001LLpHiUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 19:59,0054R00000ADW2rQAH,1/8/2021 19:59,0054R00000ADW2rQAH,1/8/2021 19:59,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 19:59
00T4R0000564EOQUA2,00Q4R00001LLZNeUAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:00,0054R00000ARWr5QAH,1/8/2021 20:00,0054R00000ARWr5QAH,1/8/2021 20:00,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:00
00T4R0000564EOfUAM,00Q4R00001LLpIzUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,Covered,,0,,1,1/8/2021 20:01,0054R00000ADW2rQAH,1/8/2021 20:01,0054R00000ADW2rQAH,1/8/2021 20:01,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:01
00T4R0000564EOjUAM,00Q4R00001LLpJ9UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 20:03,0054R00000ADW2rQAH,1/8/2021 20:03,0054R00000ADW2rQAH,1/8/2021 20:03,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:03
00T4R0000564EP9UAM,00Q4R00001LLpGEUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,LM,,0,,1,1/8/2021 20:02,0054R00000ADW2rQAH,1/8/2021 20:02,0054R00000ADW2rQAH,1/8/2021 20:02,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:02
00T4R0000564EQ4UAM,00Q4R00001LLZPKUA5,000000000000000AAA,,1/18/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,called beekeepers in two weeks,,0,,1,1/8/2021 20:05,0054R00000ARWr5QAH,1/26/2021 19:55,0054R00000ARWr5QAH,1/26/2021 19:55,0,,,,,,,1/18/2021 16:00,0,,0,,,,,,,,,,,1/26/2021 19:55
00T4R0000564ERUUA2,00Q4R00001LLZPIUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:04,0054R00000ARWr5QAH,1/8/2021 20:04,0054R00000ARWr5QAH,1/8/2021 20:04,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:04
00T4R0000564ERtUAM,00Q4R00001LLpIlUAL,000000000000000AAA,Call,1/12/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,1/8/2021 20:05,0054R00000ADW2rQAH,1/12/2021 18:38,0054R00000ADW2rQAH,1/12/2021 18:38,0,,,,,,,1/12/2021 16:00,0,,0,,,,,,,,,,,1/12/2021 18:38
00T4R0000564ESPUA2,00Q4R00001LLZPMUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:15,0054R00000ARWr5QAH,1/8/2021 20:15,0054R00000ARWr5QAH,1/8/2021 20:15,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:15
00T4R0000564EUkUAM,00Q4R00001LLZTKUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,legal issues,,0,,1,1/8/2021 20:20,0054R00000ARWr5QAH,1/8/2021 20:20,0054R00000ARWr5QAH,1/8/2021 20:20,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:20
00T4R0000564EUuUAM,00Q4R00001LLpJVUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,going to ask around with his neighbors see if they need any. quoted $220 10 a. $295 8a,,0,,1,1/8/2021 20:10,0054R00000ADW2rQAH,1/8/2021 20:10,0054R00000ADW2rQAH,1/8/2021 20:10,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:10
00T4R0000564EUvUAM,00Q4R00001LNda7UAD,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,vociemaik,,0,,1,1/8/2021 20:17,0054R00000ARgTbQAL,1/8/2021 20:17,0054R00000ARgTbQAL,1/8/2021 20:17,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:17
00T4R0000564EWrUAM,00Q4R00001LNdZxUAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,no answser,,0,,1,1/8/2021 20:13,0054R00000ARgTbQAL,1/8/2021 20:13,0054R00000ARgTbQAL,1/8/2021 20:13,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:13
00T4R0000564EXFUA2,00Q4R00001LNdaBUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,call early next year wants to change bee keeper // current bee4keeper is giving him 200 for 8 avg,,0,,1,1/8/2021 20:25,0054R00000ARgTbQAL,1/8/2021 20:25,0054R00000ARgTbQAL,1/8/2021 20:25,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:25
00T4R0000564EXwUAM,00Q4R00001LLpNKUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,NA,,0,,1,1/8/2021 20:11,0054R00000ADW2rQAH,1/8/2021 20:11,0054R00000ADW2rQAH,1/8/2021 20:11,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:11
00T4R0000564EYBUA2,00Q4R00001LLpJZUA1,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ADW2rQAH,straight to VM,,0,,1,1/8/2021 20:12,0054R00000ADW2rQAH,1/8/2021 20:12,0054R00000ADW2rQAH,1/8/2021 20:12,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:12
00T4R0000564EYfUAM,00Q4R00001LLZPKUA5,000000000000000AAA,,,Not Started,Normal,0054R00000ARWr5QAH,gg,,0,,0,1/8/2021 20:13,0054R00000ARWr5QAH,1/8/2021 20:13,0054R00000ARWr5QAH,1/8/2021 22:08,0,,,,,,,1/8/2021 21:00,0,,0,,,,,,,,,,,
00T4R0000564EZ9UAM,00Q4R00001LLZPLUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:14,0054R00000ARWr5QAH,1/8/2021 20:14,0054R00000ARWr5QAH,1/8/2021 20:14,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:14
00T4R0000564EZOUA2,00Q4R00001LNda0UAD,000000000000000AAA,Call,1/11/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,,,0,,1,1/8/2021 20:14,0054R00000ARgTbQAL,1/13/2021 18:44,0054R00000ARgTbQAL,1/13/2021 18:44,0,,,,,,,1/11/2021 16:00,0,,0,,,,,,,,,,,1/13/2021 18:44
00T4R0000564EZPUA2,00Q4R00001LNda5UAD,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,broken,,0,,1,1/8/2021 20:15,0054R00000ARgTbQAL,1/8/2021 20:15,0054R00000ARgTbQAL,1/8/2021 20:15,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:15
00T4R0000564EbjUAE,00Q4R00001LLZTJUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:20,0054R00000ARWr5QAH,1/8/2021 20:20,0054R00000ARWr5QAH,1/8/2021 20:20,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:20
00T4R0000564Ee4UAE,00Q4R00001LLZTLUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:24,0054R00000ARWr5QAH,1/8/2021 20:24,0054R00000ARWr5QAH,1/8/2021 20:24,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:24
00T4R0000564EeCUAU,00Q4R00001LLZTNUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:33,0054R00000ARWr5QAH,1/8/2021 20:33,0054R00000ARWr5QAH,1/8/2021 20:33,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:33
00T4R0000564EeJUAU,00Q4R00001LLZTMUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:25,0054R00000ARWr5QAH,1/8/2021 20:25,0054R00000ARWr5QAH,1/8/2021 20:25,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:25
00T4R0000564EeKUAU,00Q4R00001LLZS0UAP,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:25,0054R00000ARWr5QAH,1/8/2021 20:25,0054R00000ARWr5QAH,1/8/2021 20:25,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:25
00T4R0000564EeYUAU,00Q4R00001LNdaBUAT,000000000000000AAA,Call,10/5/2021 0:00,Not Started,Normal,0054R00000ARgTbQAL,follow up from last year he needs bees 8 avg 195,,0,,0,1/8/2021 20:25,0054R00000ARgTbQAL,1/8/2021 20:25,0054R00000ARgTbQAL,1/8/2021 20:25,0,,,,,,,10/5/2021 15:00,0,,0,,,,,,,,,,,
00T4R0000564Ef2UAE,00Q4R00001LNdaCUAT,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,broke,,0,,1,1/8/2021 20:27,0054R00000ARgTbQAL,1/8/2021 20:27,0054R00000ARgTbQAL,1/8/2021 20:27,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:27
00T4R0000564EfbUAE,00Q4R00001LNdY7UAL,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARgTbQAL,voicemail,,0,,1,1/8/2021 20:28,0054R00000ARgTbQAL,1/8/2021 20:28,0054R00000ARgTbQAL,1/8/2021 20:28,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:28
00T4R0000564EhnUAE,00Q4R00001LLZTPUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:37,0054R00000ARWr5QAH,1/8/2021 20:37,0054R00000ARWr5QAH,1/8/2021 20:37,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:37
00T4R0000564EiMUAU,00Q4R00001LLZTOUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,na,,0,,1,1/8/2021 20:34,0054R00000ARWr5QAH,1/8/2021 20:34,0054R00000ARWr5QAH,1/8/2021 20:34,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:34
00T4R0000564EiNUAU,00Q4R00001LLZTTUA5,000000000000000AAA,Call,1/8/2021 0:00,Completed,Normal,0054R00000ARWr5QAH,gg,,0,,1,1/8/2021 20:45,0054R00000ARWr5QAH,1/8/2021 20:45,0054R00000ARWr5QAH,1/8/2021 20:45,0,,5,,,,,,0,,0,,,,,,,,,,,1/8/2021 20:45
